JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2066,49,7,10/23/2022,Homepage,Click,186
583,73,15,10/24/2022,Homepage,View,96
3264,74,4,10/24/2022,Checkout,Purchase,79
1689,90,14,10/24/2022,ProductPage,View,188
442,74,13,10/25/2022,Homepage,View,164
3054,74,14,10/25/2022,Homepage,View,159
247,26,9,10/26/2022,Homepage,View,97
3830,29,6,10/26/2022,ProductPage,View,131
2830,40,17,10/26/2022,ProductPage,View,122
34,55,15,10/26/2022,Homepage,View,233
415,56,2,10/26/2022,Homepage,View,35
1850,33,2,10/27/2022,Checkout,Drop-off,207
1171,55,8,10/27/2022,ProductPage,View,272
552,93,7,10/27/2022,Homepage,Click,146
3092,98,10,10/27/2022,Homepage,View,203
1799,12,11,10/28/2022,Homepage,Click,167
1028,38,13,10/28/2022,Homepage,View,122
3232,84,9,10/28/2022,Homepage,View,125
2225,44,10,10/29/2022,ProductPage,View,107
172,33,8,10/30/2022,ProductPage,Click,212
3279,14,15,10/31/2022,Homepage,Click,43
1827,16,4,10/31/2022,Homepage,Click,242
1210,35,20,10/31/2022,ProductPage,Click,136
797,85,10,10/31/2022,Checkout,Drop-off,120.75
1387,95,11,10/31/2022,Homepage,View,62
1790,10,13,11/1/2022,Homepage,View,111
1640,76,1,11/1/2022,ProductPage,View,194
1021,90,19,11/1/2022,Checkout,Drop-off,138.67
291,32,6,11/2/2022,homepage,Click,264
378,60,1,11/2/2022,ProductPage,View,124
3831,63,11,11/2/2022,Homepage,Click,218
2947,68,10,11/2/2022,Homepage,View,43
450,68,16,11/2/2022,ProductPage,View,20
3932,86,14,11/2/2022,ProductPage,View,113
1618,87,5,11/2/2022,ProductPage,View,137
2270,89,3,11/2/2022,ProductPage,View,222
1509,22,19,11/3/2022,Homepage,Click,294
1424,32,6,11/3/2022,Checkout,Purchase,192
2458,25,12,11/4/2022,ProductPage,View,112
310,73,18,11/4/2022,ProductPage,Click,216
151,79,20,11/4/2022,checkout,Purchase,298
2067,13,1,11/5/2022,Homepage,Click,255
315,21,6,11/5/2022,Homepage,Click,74
2093,52,6,11/5/2022,Homepage,Click,300
275,88,13,11/5/2022,Checkout,Drop-off,209.67
2622,36,7,11/6/2022,Homepage,Click,294
3897,39,18,11/6/2022,Checkout,Drop-off,159.25
419,52,7,11/6/2022,Checkout,Drop-off,159.25
3286,57,2,11/6/2022,ProductPage,View,174
3460,57,9,11/6/2022,Homepage,Click,76
2716,94,16,11/6/2022,Homepage,Click,93
2327,21,1,11/7/2022,Homepage,View,228
1418,22,4,11/7/2022,Checkout,Purchase,281
3364,24,12,11/7/2022,Checkout,Purchase,210
3159,84,4,11/8/2022,Homepage,View,34
1463,100,16,11/8/2022,ProductPage,View,255
3763,24,8,11/9/2022,ProductPage,View,215
1720,72,9,11/9/2022,Homepage,Click,115
3120,80,8,11/9/2022,Homepage,View,122
1750,7,5,11/10/2022,ProductPage,View,181
3227,70,9,11/10/2022,productpage,View,144
3600,97,19,11/10/2022,Checkout,Purchase,151
998,38,19,11/11/2022,Homepage,View,127
2392,58,2,11/11/2022,ProductPage,View,140
2223,61,20,11/11/2022,ProductPage,Click,159
3779,70,3,11/11/2022,ProductPage,Click,108
1266,90,10,11/11/2022,ProductPage,View,55
1469,12,12,11/12/2022,ProductPage,View,188
2925,24,8,11/12/2022,productpage,Click,244
541,70,1,11/12/2022,Checkout,Purchase,194
1831,3,2,11/13/2022,Homepage,View,56
258,34,5,11/13/2022,Homepage,View,146
3922,68,5,11/13/2022,ProductPage,Click,165
2022,70,8,11/13/2022,ProductPage,View,77
79,75,10,11/13/2022,Homepage,View,244
869,81,6,11/13/2022,ProductPage,Click,87
2098,82,19,11/13/2022,Checkout,Drop-off,149
3840,88,14,11/13/2022,Homepage,Click,268
1363,16,5,11/14/2022,Homepage,View,296
2953,69,8,11/14/2022,Checkout,Drop-off,199.67
3601,78,9,11/14/2022,Checkout,Drop-off,199.67
931,88,2,11/14/2022,Homepage,View,194
3306,99,19,11/14/2022,ProductPage,Click,109
2362,25,12,11/15/2022,Checkout,Drop-off,66
3913,45,9,11/15/2022,Checkout,Purchase,66
748,10,16,11/16/2022,Homepage,View,246
565,26,2,11/16/2022,Homepage,Click,64
2058,38,19,11/16/2022,ProductPage,Drop-off,157
66,52,2,11/16/2022,homepage,Click,242
2424,81,17,11/16/2022,ProductPage,View,76
3296,82,14,11/16/2022,Checkout,Drop-off,157
1969,44,2,11/17/2022,ProductPage,View,104
2180,72,14,11/17/2022,Homepage,Click,106
1054,30,10,11/18/2022,ProductPage,View,110
2762,39,1,11/18/2022,Homepage,View,108
3449,77,9,11/18/2022,Checkout,Drop-off,109
105,68,2,11/19/2022,Homepage,View,80
2286,8,19,11/20/2022,Homepage,View,63
36,17,2,11/20/2022,Checkout,Purchase,137
1913,49,11,11/20/2022,Homepage,View,17
909,55,12,11/20/2022,Checkout,Drop-off,103.86
2561,59,20,11/20/2022,Homepage,View,60
3018,78,13,11/20/2022,ProductPage,View,23
3607,83,20,11/20/2022,Homepage,View,213
2089,85,18,11/20/2022,ProductPage,View,214
1501,9,20,11/21/2022,ProductPage,View,101
3291,14,15,11/21/2022,Checkout,Drop-off,100.25
3235,28,5,11/21/2022,Homepage,View,186
3770,47,7,11/21/2022,ProductPage,View,92
3809,72,19,11/21/2022,ProductPage,Drop-off,100.25
3275,78,13,11/21/2022,Homepage,View,22
1668,6,16,11/22/2022,ProductPage,View,220
276,27,19,11/22/2022,Checkout,Drop-off,179
3132,34,2,11/22/2022,Homepage,Click,45
1000,69,8,11/22/2022,Homepage,Click,272
2639,53,1,11/23/2022,Homepage,View,23
25,75,12,11/23/2022,ProductPage,View,239
1612,50,9,11/24/2022,homepage,Click,218
708,63,16,11/24/2022,Homepage,Click,145
3024,67,14,11/24/2022,Homepage,Click,242
1164,68,7,11/24/2022,ProductPage,Click,300
3535,75,16,11/24/2022,Homepage,Click,150
2675,83,12,11/24/2022,Checkout,Purchase,136
2522,35,11,11/25/2022,ProductPage,View,131
832,2,15,11/26/2022,ProductPage,View,14
812,49,9,11/26/2022,Homepage,View,191
3091,10,7,11/27/2022,Homepage,View,196
225,12,10,11/27/2022,ProductPage,View,163
1984,44,10,11/27/2022,Homepage,View,160
3874,52,7,11/27/2022,Homepage,View,279
2512,59,8,11/27/2022,Homepage,View,96
2903,69,7,11/27/2022,ProductPage,View,149
3888,76,14,11/27/2022,Checkout,Drop-off,173.83
3745,17,3,11/28/2022,Homepage,Click,101
882,54,16,11/28/2022,ProductPage,View,56
2076,98,3,11/28/2022,ProductPage,View,208
2422,15,2,11/29/2022,ProductPage,View,185
798,38,18,11/30/2022,Checkout,Drop-off,0
3302,69,4,11/30/2022,Checkout,Drop-off,0
2916,42,6,12/1/2022,ProductPage,View,241
2659,69,4,12/1/2022,Checkout,Drop-off,241
3182,48,5,12/2/2022,Homepage,Click,270
3134,20,4,12/3/2022,Homepage,Click,91
2186,57,20,12/3/2022,ProductPage,Click,224
790,81,9,12/3/2022,Homepage,Click,187
2871,15,19,12/4/2022,ProductPage,View,204
2999,63,19,12/4/2022,checkout,Purchase,21
2778,77,12,12/4/2022,ProductPage,View,35
3473,63,15,12/5/2022,ProductPage,View,131
2930,37,4,12/6/2022,ProductPage,Click,177
1506,57,3,12/6/2022,Checkout,Purchase,201
2117,63,16,12/6/2022,Homepage,Click,29
3405,88,19,12/6/2022,Homepage,View,205
3799,95,6,12/6/2022,Homepage,View,79
965,13,14,12/7/2022,Checkout,Drop-off,230.5
1499,24,14,12/7/2022,ProductPage,View,217
1140,24,20,12/7/2022,Checkout,Drop-off,230.5
91,99,10,12/7/2022,Homepage,Click,244
3202,5,6,12/8/2022,ProductPage,View,246
3657,74,4,12/8/2022,Checkout,Drop-off,246
1198,46,12,12/9/2022,Homepage,View,202
2404,47,19,12/9/2022,Checkout,Purchase,55
1225,57,11,12/9/2022,Checkout,Drop-off,141.75
1268,65,6,12/9/2022,ProductPage,View,98
2898,74,9,12/9/2022,Homepage,Click,212
251,13,6,12/10/2022,Homepage,View,102
607,38,18,12/10/2022,Checkout,Drop-off,165
3136,39,15,12/10/2022,Homepage,View,228
127,5,4,12/11/2022,Homepage,View,287
2010,42,16,12/11/2022,Homepage,View,269
2049,51,20,12/11/2022,ProductPage,View,142
2363,83,16,12/11/2022,ProductPage,View,172
671,13,8,12/12/2022,homepage,View,263
1948,16,19,12/12/2022,Homepage,View,135
3616,17,16,12/12/2022,Homepage,View,102
3012,55,5,12/12/2022,Checkout,Drop-off,182.2
3870,58,17,12/12/2022,Homepage,Click,187
2579,69,14,12/12/2022,ProductPage,Click,224
1248,17,8,12/13/2022,homepage,Click,153
2128,45,17,12/13/2022,Checkout,Drop-off,141.25
2582,79,19,12/13/2022,ProductPage,View,216
3119,90,16,12/13/2022,Homepage,Click,43
3247,27,18,12/14/2022,Checkout,Purchase,222
134,40,9,12/14/2022,Homepage,Click,34
2417,42,12,12/15/2022,Checkout,Purchase,171
641,88,3,12/15/2022,Homepage,Click,61
349,89,4,12/15/2022,ProductPage,View,193
2867,92,4,12/15/2022,Homepage,View,190
816,1,20,12/17/2022,Homepage,Click,71
3679,14,1,12/17/2022,ProductPage,Click,175
3873,26,13,12/17/2022,Homepage,View,240
2736,74,14,12/17/2022,ProductPage,View,26
1912,33,6,12/18/2022,Checkout,Drop-off,181.33
2161,42,17,12/18/2022,ProductPage,View,144
996,54,4,12/18/2022,Homepage,Click,197
2297,70,15,12/18/2022,Homepage,View,203
1796,44,11,12/19/2022,Homepage,Click,127
3233,69,20,12/19/2022,Homepage,View,277
1707,70,1,12/19/2022,Homepage,View,137
3090,85,3,12/19/2022,Checkout,Drop-off,172
2682,91,12,12/19/2022,ProductPage,View,147
3317,20,20,12/20/2022,Checkout,Drop-off,187.33
1289,56,19,12/20/2022,ProductPage,View,189
2480,76,13,12/20/2022,Checkout,Purchase,139
1821,93,3,12/20/2022,Checkout,Drop-off,187.33
56,97,11,12/20/2022,Homepage,Click,234
510,14,14,12/21/2022,Checkout,Drop-off,0
1284,34,14,12/22/2022,ProductPage,View,190
1376,56,1,12/22/2022,Homepage,View,173
3355,58,10,12/22/2022,ProductPage,View,258
2756,86,5,12/22/2022,ProductPage,View,25
1110,17,19,12/23/2022,Homepage,Click,275
1962,31,3,12/23/2022,ProductPage,View,174
1633,34,4,12/23/2022,Homepage,Click,14
609,36,14,12/23/2022,ProductPage,View,117
3458,51,12,12/23/2022,Homepage,View,141
65,54,10,12/23/2022,Homepage,View,101
2149,33,14,12/24/2022,Homepage,Click,63
3431,39,16,12/24/2022,Homepage,Click,217
3709,47,14,12/24/2022,ProductPage,Click,244
2268,83,16,12/24/2022,Homepage,Click,284
1221,5,9,12/25/2022,Homepage,Click,31
2427,57,1,12/25/2022,Homepage,Click,155
810,37,18,12/26/2022,ProductPage,View,87
1351,82,2,12/26/2022,ProductPage,View,203
1353,32,11,12/27/2022,Homepage,View,183
3276,42,1,12/27/2022,Homepage,View,133
3584,44,2,12/27/2022,ProductPage,View,261
1922,81,10,12/27/2022,ProductPage,Click,93
2983,82,20,12/27/2022,Homepage,Click,209
1549,99,11,12/27/2022,Checkout,Drop-off,175.8
2921,55,4,12/28/2022,ProductPage,View,37
1422,63,7,12/28/2022,ProductPage,View,216
1275,97,6,12/28/2022,Homepage,View,37
1800,22,11,12/29/2022,ProductPage,Click,143
185,27,6,12/29/2022,ProductPage,View,165
1772,56,19,12/29/2022,ProductPage,View,75
3055,100,4,12/29/2022,ProductPage,View,157
2100,15,17,12/30/2022,ProductPage,View,97
2319,20,5,12/30/2022,ProductPage,View,68
1356,35,5,12/30/2022,Homepage,View,50
208,43,4,12/30/2022,ProductPage,Drop-off,56.5
1775,77,10,12/30/2022,productpage,Click,11
3384,18,9,1/1/2023,ProductPage,View,299
705,26,2,1/1/2023,ProductPage,View,124
3282,43,16,1/1/2023,ProductPage,View,183
3380,97,18,1/1/2023,ProductPage,View,68
1534,11,17,1/2/2023,Homepage,View,208
3664,73,5,1/2/2023,ProductPage,Click,68
2129,89,11,1/2/2023,Checkout,Drop-off,178.33
507,90,17,1/2/2023,ProductPage,View,259
1648,4,13,1/3/2023,Checkout,Drop-off,160
3695,54,14,1/3/2023,Homepage,View,160
966,62,6,1/4/2023,Checkout,Drop-off,237
580,90,16,1/4/2023,Homepage,Click,237
571,10,15,1/5/2023,Homepage,View,48
2857,42,14,1/5/2023,Homepage,View,15
1067,77,15,1/5/2023,ProductPage,View,122
283,90,14,1/5/2023,productpage,View,106
281,10,4,1/6/2023,Homepage,View,236
1972,19,10,1/6/2023,homepage,Click,288
2189,49,20,1/6/2023,ProductPage,View,130
2493,68,6,1/6/2023,ProductPage,View,291
2177,77,19,1/6/2023,ProductPage,Click,183
2439,6,10,1/7/2023,Checkout,Drop-off,108
2565,30,16,1/7/2023,Homepage,View,185
1611,40,9,1/7/2023,ProductPage,Click,90
949,54,19,1/7/2023,Homepage,Click,138
517,55,10,1/7/2023,Homepage,View,19
3486,67,2,1/7/2023,productpage,View,108
3806,15,19,1/8/2023,Homepage,View,187
3377,95,16,1/8/2023,Homepage,Click,197
131,98,13,1/9/2023,Homepage,View,15
1778,28,11,1/10/2023,ProductPage,View,34
3520,53,3,1/10/2023,ProductPage,View,156
1806,2,11,1/11/2023,Homepage,View,256
2083,19,13,1/11/2023,ProductPage,Click,162
3760,76,8,1/11/2023,ProductPage,View,164
1095,26,10,1/12/2023,Checkout,Drop-off,126
2457,31,5,1/12/2023,ProductPage,View,38
1832,33,20,1/12/2023,ProductPage,View,214
985,20,3,1/13/2023,ProductPage,Click,283
3557,36,15,1/13/2023,Checkout,Drop-off,183.33
956,90,12,1/13/2023,ProductPage,View,62
648,93,20,1/13/2023,homepage,View,205
2154,19,9,1/14/2023,Checkout,Drop-off,147
126,39,4,1/14/2023,Homepage,Click,142
2212,49,17,1/14/2023,Homepage,View,152
161,17,19,1/15/2023,ProductPage,View,50
3553,34,20,1/15/2023,Checkout,Drop-off,153.5
1681,56,12,1/15/2023,Homepage,View,257
2603,4,2,1/16/2023,Homepage,View,254
1557,33,13,1/16/2023,ProductPage,View,53
534,59,7,1/16/2023,Homepage,Click,224
2329,17,16,1/17/2023,Homepage,Click,63
1786,2,18,1/18/2023,Checkout,Drop-off,164.33
3536,16,6,1/18/2023,Checkout,Purchase,260
3714,39,4,1/18/2023,ProductPage,View,125
2412,88,12,1/18/2023,ProductPage,View,108
430,7,20,1/19/2023,ProductPage,Click,63
2991,22,19,1/19/2023,Homepage,View,193
3461,40,17,1/19/2023,Checkout,Purchase,286
1016,47,20,1/19/2023,Homepage,View,181
928,73,4,1/19/2023,ProductPage,Click,17
587,73,20,1/19/2023,Homepage,Click,210
698,75,5,1/19/2023,ProductPage,View,287
1382,82,4,1/19/2023,Checkout,Drop-off,178.75
3239,91,4,1/20/2023,Homepage,Click,255
458,94,2,1/20/2023,Checkout,Purchase,192
1917,2,13,1/21/2023,Checkout,Drop-off,159
1602,15,5,1/21/2023,Checkout,Drop-off,159
2125,21,14,1/21/2023,Checkout,Drop-off,159
3505,25,3,1/21/2023,Homepage,Click,160
2660,28,7,1/21/2023,ProductPage,View,193
1873,72,12,1/21/2023,Homepage,View,124
1384,35,12,1/22/2023,Homepage,View,154
3507,100,12,1/22/2023,ProductPage,Click,45
3512,18,1,1/23/2023,Homepage,Click,119
1742,55,11,1/23/2023,ProductPage,Click,85
2365,63,2,1/24/2023,ProductPage,View,56
2195,75,10,1/24/2023,ProductPage,View,258
1451,1,9,1/25/2023,Checkout,Drop-off,144
819,24,9,1/25/2023,Homepage,Click,144
1133,36,1,1/26/2023,ProductPage,Click,87
348,10,5,1/27/2023,Homepage,View,144
444,76,18,1/27/2023,Homepage,Click,220
188,94,2,1/27/2023,Homepage,View,21
1866,22,20,1/28/2023,Homepage,View,216
921,57,10,1/28/2023,homepage,View,156
2096,60,5,1/28/2023,Checkout,Purchase,242
42,95,10,1/28/2023,Homepage,View,172
1083,25,10,1/29/2023,Homepage,Click,173
3299,85,2,1/29/2023,Homepage,View,169
3280,94,17,1/29/2023,Checkout,Purchase,271
229,16,17,1/30/2023,ProductPage,Drop-off,71.75
842,34,9,1/30/2023,Homepage,View,39
664,41,18,1/30/2023,ProductPage,View,59
884,49,19,1/30/2023,Checkout,Drop-off,71.75
1274,76,19,1/30/2023,Homepage,View,130
3022,68,18,1/31/2023,Homepage,View,120
2634,84,20,1/31/2023,ProductPage,Click,251
318,13,4,2/1/2023,Homepage,View,221
2833,43,2,2/1/2023,ProductPage,View,225
48,52,13,2/1/2023,Homepage,View,241
3559,84,5,2/1/2023,ProductPage,View,21
2407,23,12,2/2/2023,Checkout,Drop-off,218.67
3847,24,17,2/2/2023,Checkout,Drop-off,218.67
1131,29,1,2/2/2023,ProductPage,Click,227
1053,29,12,2/2/2023,Homepage,View,251
1049,50,17,2/2/2023,Homepage,View,245
234,54,20,2/2/2023,ProductPage,View,191
770,62,1,2/2/2023,Homepage,Click,113
268,67,8,2/2/2023,Homepage,View,285
2860,83,16,2/3/2023,Homepage,Click,138
876,32,17,2/4/2023,Homepage,View,211
1393,40,11,2/4/2023,ProductPage,View,137
3783,30,18,2/5/2023,Homepage,Click,71
3561,96,1,2/5/2023,Homepage,View,206
2963,35,8,2/6/2023,Homepage,Click,58
1257,87,3,2/6/2023,Checkout,Purchase,73
2482,12,1,2/7/2023,Homepage,View,280
1967,60,10,2/7/2023,Homepage,Click,57
504,4,13,2/8/2023,Homepage,Click,281
1608,70,18,2/8/2023,ProductPage,Click,233
783,76,6,2/8/2023,Homepage,View,22
2600,78,2,2/8/2023,Checkout,Drop-off,178.67
254,12,12,2/9/2023,Homepage,Click,255
2828,33,3,2/9/2023,Checkout,Drop-off,255
960,60,1,2/9/2023,Checkout,Drop-off,255
773,28,10,2/10/2023,ProductPage,View,102
2588,63,5,2/10/2023,Homepage,View,85
2037,72,2,2/10/2023,Homepage,View,180
1709,72,19,2/10/2023,Checkout,Purchase,207
3813,84,1,2/10/2023,Homepage,View,289
2944,87,8,2/10/2023,Homepage,Click,79
1461,91,9,2/10/2023,Homepage,View,149
3521,97,13,2/10/2023,ProductPage,View,95
2094,18,2,2/11/2023,productpage,Click,231
3692,46,9,2/11/2023,ProductPage,View,268
2598,48,20,2/11/2023,ProductPage,View,158
1952,94,2,2/11/2023,Homepage,Click,268
3631,58,6,2/12/2023,ProductPage,View,24
3236,59,4,2/12/2023,ProductPage,View,157
341,79,11,2/12/2023,Homepage,View,16
2543,10,7,2/13/2023,productpage,Click,215
1380,82,6,2/13/2023,Homepage,View,38
475,91,6,2/13/2023,Homepage,Click,90
2652,21,6,2/14/2023,ProductPage,Click,117
1328,42,18,2/14/2023,Homepage,View,273
1619,5,3,2/15/2023,Checkout,Drop-off,142
3339,36,5,2/15/2023,ProductPage,View,100
3656,78,3,2/15/2023,Checkout,Drop-off,142
3161,78,11,2/15/2023,ProductPage,View,184
2245,33,17,2/16/2023,Homepage,View,247
307,85,11,2/16/2023,ProductPage,Click,209
2572,41,15,2/17/2023,ProductPage,Click,191
831,42,3,2/17/2023,Homepage,View,257
1226,89,8,2/17/2023,Checkout,Drop-off,224
2757,4,9,2/18/2023,Homepage,View,28
1603,11,17,2/18/2023,ProductPage,View,14
1174,26,16,2/18/2023,Checkout,Drop-off,90.4
2356,47,8,2/18/2023,homepage,View,285
355,97,4,2/18/2023,Homepage,Click,22
350,99,18,2/18/2023,ProductPage,View,103
778,25,10,2/19/2023,ProductPage,View,264
750,26,8,2/19/2023,Checkout,Drop-off,194.2
2441,43,20,2/19/2023,Checkout,Drop-off,194.2
3352,55,6,2/19/2023,Checkout,Purchase,257
1538,68,10,2/19/2023,Homepage,View,110
2357,82,5,2/19/2023,ProductPage,View,236
3434,96,14,2/19/2023,Checkout,Purchase,104
2330,64,6,2/20/2023,ProductPage,Click,251
2023,84,2,2/20/2023,Homepage,View,238
2562,88,14,2/20/2023,Homepage,Click,134
1296,90,11,2/20/2023,ProductPage,View,135
855,96,1,2/20/2023,Homepage,View,129
2620,100,3,2/20/2023,Checkout,Drop-off,177.4
1836,1,17,2/21/2023,Homepage,View,289
1936,81,20,2/21/2023,Homepage,View,248
69,82,19,2/21/2023,ProductPage,Click,158
2336,89,8,2/21/2023,ProductPage,View,33
1091,48,11,2/22/2023,ProductPage,View,20
836,54,8,2/22/2023,ProductPage,View,94
2667,61,1,2/22/2023,Homepage,View,294
2521,62,15,2/22/2023,ProductPage,View,117
1947,69,1,2/22/2023,ProductPage,View,229
3722,74,15,2/22/2023,Checkout,Purchase,132
1625,100,14,2/22/2023,ProductPage,View,40
3659,43,17,2/23/2023,Homepage,Click,271
3589,77,8,2/23/2023,ProductPage,View,172
1838,99,5,2/23/2023,Checkout,Drop-off,221.5
2540,57,14,2/24/2023,Checkout,Drop-off,91
3782,67,12,2/24/2023,Homepage,Click,91
2039,23,15,2/25/2023,Checkout,Drop-off,104
2435,71,3,2/25/2023,ProductPage,Click,101
1102,95,5,2/25/2023,ProductPage,View,107
279,97,1,2/25/2023,Checkout,Drop-off,104
891,58,17,2/26/2023,Homepage,View,182
426,60,20,2/26/2023,ProductPage,Click,158
332,68,6,2/26/2023,Homepage,View,111
2692,75,10,2/26/2023,ProductPage,Click,65
1148,92,1,2/26/2023,ProductPage,View,130
1715,62,5,2/27/2023,Homepage,View,25
3661,63,15,2/27/2023,ProductPage,Click,25
1732,89,12,2/27/2023,Homepage,View,144
3015,83,15,2/28/2023,Homepage,View,64
3212,100,1,2/28/2023,ProductPage,View,277
1906,90,8,3/1/2023,Checkout,Drop-off,0
801,42,17,3/2/2023,ProductPage,View,282
3220,73,12,3/2/2023,Homepage,Click,69
2123,14,17,3/3/2023,Homepage,View,49
1160,25,15,3/3/2023,Checkout,Purchase,124
3819,87,8,3/3/2023,Homepage,Click,62
212,99,15,3/3/2023,Homepage,View,269
1830,99,17,3/3/2023,Homepage,Click,81
1535,64,9,3/4/2023,Homepage,View,285
398,86,17,3/4/2023,Homepage,View,290
2564,43,10,3/5/2023,Homepage,View,128
1484,71,6,3/5/2023,Homepage,View,144
3324,3,6,3/6/2023,Homepage,View,212
3058,37,20,3/6/2023,ProductPage,Click,44
1573,49,12,3/6/2023,Homepage,Click,252
324,77,9,3/6/2023,ProductPage,View,275
2638,28,3,3/7/2023,ProductPage,View,262
213,54,3,3/7/2023,ProductPage,View,145
375,23,2,3/8/2023,Checkout,Purchase,125
1134,27,12,3/8/2023,Homepage,View,63
2551,32,14,3/8/2023,Checkout,Purchase,133
912,51,15,3/8/2023,Homepage,Click,176
58,51,20,3/8/2023,ProductPage,View,174
336,74,11,3/8/2023,Homepage,Click,237
472,28,14,3/9/2023,ProductPage,Click,94
84,79,15,3/9/2023,Checkout,Purchase,48
92,88,14,3/9/2023,Homepage,View,29
2206,10,1,3/10/2023,Homepage,Click,16
3123,77,4,3/10/2023,Homepage,View,104
1167,85,1,3/10/2023,Homepage,View,13
3246,58,17,3/11/2023,Homepage,Click,79
3366,77,3,3/11/2023,Homepage,View,147
3789,89,5,3/11/2023,Homepage,View,264
3513,24,1,3/12/2023,ProductPage,Click,264
3155,66,18,3/12/2023,Homepage,View,121
308,80,12,3/12/2023,homepage,Click,178
3497,91,18,3/12/2023,ProductPage,Click,128
1077,6,1,3/13/2023,Homepage,Click,140
2886,71,4,3/13/2023,Checkout,Purchase,165
119,93,20,3/13/2023,Homepage,Click,172
143,95,17,3/13/2023,Homepage,Click,262
43,21,8,3/14/2023,Homepage,View,40
1450,49,19,3/14/2023,Homepage,View,12
630,63,7,3/14/2023,Homepage,Click,134
3462,24,20,3/15/2023,Homepage,Click,39
3067,50,10,3/15/2023,Homepage,View,21
3508,93,20,3/15/2023,ProductPage,Click,23
3731,28,8,3/16/2023,Homepage,Click,128
1485,30,7,3/16/2023,ProductPage,View,296
3675,62,9,3/16/2023,productpage,View,51
2538,62,17,3/16/2023,Homepage,Click,226
1737,64,7,3/16/2023,ProductPage,Click,284
2207,11,14,3/17/2023,Homepage,Click,52
3769,15,10,3/17/2023,ProductPage,View,174
2455,33,9,3/18/2023,ProductPage,Click,144
988,39,5,3/18/2023,Homepage,Click,296
3269,48,8,3/18/2023,Homepage,View,254
1130,71,13,3/18/2023,Homepage,Click,231
3844,97,20,3/18/2023,ProductPage,Click,12
3843,21,9,3/20/2023,ProductPage,Click,148
2243,25,4,3/20/2023,ProductPage,View,141
3739,42,15,3/20/2023,Homepage,Click,71
2685,20,20,3/21/2023,Homepage,Click,46
1081,32,9,3/21/2023,Homepage,View,124
769,60,5,3/21/2023,Homepage,View,12
2456,69,15,3/21/2023,Homepage,View,217
473,76,2,3/21/2023,ProductPage,Click,168
546,77,2,3/21/2023,Homepage,View,257
224,84,10,3/21/2023,Checkout,Drop-off,137.33
1208,7,18,3/22/2023,ProductPage,Click,124
2794,72,4,3/22/2023,productpage,View,282
273,87,1,3/22/2023,Checkout,Drop-off,203
3143,38,20,3/23/2023,ProductPage,Click,180
3677,83,14,3/23/2023,Homepage,Click,111
1844,88,14,3/23/2023,Checkout,Drop-off,145.5
948,30,7,3/24/2023,ProductPage,Click,27
665,64,19,3/24/2023,Homepage,View,114
666,67,13,3/24/2023,Homepage,View,172
597,69,16,3/24/2023,productpage,Click,280
3000,2,12,3/25/2023,Homepage,View,68
1982,21,20,3/25/2023,Homepage,View,189
90,49,8,3/25/2023,Homepage,View,248
3470,55,7,3/25/2023,ProductPage,View,181
893,53,12,3/26/2023,ProductPage,View,176
3415,57,1,3/26/2023,Homepage,Click,214
2673,87,10,3/26/2023,homepage,Click,204
1547,90,7,3/26/2023,Homepage,Click,77
3230,24,8,3/27/2023,Checkout,Purchase,26
1437,35,5,3/27/2023,ProductPage,Click,62
490,53,13,3/28/2023,ProductPage,View,108
2914,79,1,3/28/2023,Homepage,View,33
1009,12,19,3/29/2023,Checkout,Drop-off,124.5
2644,17,10,3/29/2023,Checkout,Drop-off,124.5
2379,42,10,3/29/2023,Homepage,Click,25
1724,51,5,3/29/2023,ProductPage,View,224
1315,4,14,3/30/2023,ProductPage,Click,215
3878,20,1,3/30/2023,ProductPage,View,263
1998,40,17,3/30/2023,Checkout,Drop-off,204
2239,83,18,3/30/2023,Homepage,Click,134
2508,96,16,3/30/2023,Checkout,Drop-off,204
535,4,7,3/31/2023,Homepage,View,135
1056,12,15,3/31/2023,ProductPage,View,145
1785,30,10,3/31/2023,Homepage,View,64
1543,43,1,3/31/2023,Checkout,Drop-off,114
3647,73,13,3/31/2023,ProductPage,Click,112
537,52,6,4/1/2023,productpage,View,291
3113,93,1,4/1/2023,ProductPage,View,36
357,11,13,4/2/2023,Homepage,View,174
2865,73,12,4/2/2023,Homepage,View,38
3100,83,14,4/2/2023,Homepage,View,112
3641,96,1,4/2/2023,Homepage,Click,84
2375,29,13,4/3/2023,Homepage,View,188
1213,34,4,4/3/2023,ProductPage,View,47
2822,44,4,4/3/2023,Homepage,View,296
824,73,4,4/3/2023,ProductPage,View,130
2640,76,17,4/3/2023,Checkout,Drop-off,175
2957,83,2,4/3/2023,Homepage,View,214
3552,22,19,4/4/2023,Checkout,Drop-off,149.2
1751,47,9,4/4/2023,ProductPage,View,276
1237,68,11,4/4/2023,ProductPage,View,139
401,86,20,4/4/2023,ProductPage,View,203
3115,89,2,4/4/2023,ProductPage,View,11
1090,93,10,4/4/2023,Homepage,View,117
2052,31,11,4/5/2023,Homepage,View,192
3883,47,20,4/5/2023,Homepage,View,43
344,77,1,4/5/2023,Homepage,View,14
3373,79,17,4/5/2023,Checkout,Drop-off,83
3928,39,5,4/6/2023,ProductPage,View,221
80,64,6,4/6/2023,Homepage,Click,161
2211,67,7,4/6/2023,Homepage,View,34
